g47_2_c.txt, 1186,0.007,1186,7.601,1114,7.654,1126,0.033,1077,55.42,969,55.491,
g26_4_c.txt, 297,0.001,284,1.359,255,1.361,196,0.006,98,7.098,87,7.099,
g45_4_n.txt, 818,0.007,777,5.093,633,5.106,172,0.023,171,36.461,168,36.477,
g12_2_c.txt, 164,0.001,164,0.648,154,0.649,62,0.003,51,2.831,48,2.839,
g35_2_c.txt, 271,0.002,271,2.079,265,2.082,197,0.008,107,10.18,105,10.183,
g35_4_c.txt, 315,0.003,315,1.881,300,1.882,212,0.008,89,9.789,85,9.792,
g45_2_n.txt, 575,0.007,
